-7.949353302775912233e+00,-1.308335576499439412e+01
-3.701744727641922594e+01,-2.488652054055505491e+00
-8.125548683437341424e+01,2.401570396443360877e+01
-5.662963957759895806e+01,-1.337976816601695162e+01
-6.067739580065966720e+01,1.061064013148380836e+00
-4.563241023097003790e+01,-1.243715310913760419e+01
-2.975051047972142371e+01,-5.760346769568058356e+00
-1.860586697206538531e+01,-1.747611591893726768e+01
1.139783578621513449e+01,-1.549583607466959201e+01
-2.665694476628891696e+00,-1.602104660444623008e+01
-7.067239889209122339e+01,8.093486189742394643e+00
2.022072388786346053e+01,-1.482733549020558961e+01
-4.843698830128013100e+01,-1.463256060191414676e+01
4.169939220529770552e+01,-1.537274702362986289e+01
-1.337403447085222652e+01,-2.262336702977267677e+01
-4.389368834568306710e+01,-1.327987123709087314e+01
-8.996491854502090746e+01,2.842149639473315048e+01
-7.771876705115070649e+01,1.949433229038780979e+01
-5.432403475086601219e+01,-6.841273586611484880e+00
-8.341117041994019132e+01,2.004574252939610091e+01
-5.610445990566353913e+01,3.873959934506511882e+00
-1.416347740648835796e+01,-1.796698754058819603e+01
-5.324430353485275447e+01,-1.356887046614562387e+01
-5.791800372162908417e+01,-6.376897445767156114e+00
-6.493870701173594284e+01,-4.639379012470762342e-01
-1.885708079158125372e+01,-1.725779511822290857e+01
-8.121792286258200022e+01,2.156928003365389301e+01
-5.240988556237005014e+01,-7.554887931012702396e+00
-4.091588537322630259e+01,-9.918368454187699967e+00
-4.389855344349248867e+01,-9.296551256452268319e+00
-6.278558401873271322e+01,2.303056625547447389e+00
-6.679340907594524879e+01,2.786671803606443287e+00
-6.963301314301180867e+01,-4.264892755900326904e-01
-6.867185875170490306e+01,9.712764702530929384e+00
-1.794581653067113791e+01,-1.417121709088158710e+01
-3.591150056473160390e+01,-2.625208509246306221e+01
-4.828539325285362338e+01,-1.401900181044045368e+01
1.509447327448797616e+01,-1.466500453065408394e+01
-5.042374444244671139e+01,-7.324503235919685551e+00
-6.459032692453769542e+00,-1.758548075226270768e+01
-6.583790563501491988e+01,1.441558421984339367e+00
-4.330772839078812098e+01,-3.320152034212473513e+00
-9.813967805501241060e+01,4.099849426969154820e+01
-8.198595872116092664e+01,2.250599859478361253e+01
-2.645680957825209134e+01,-8.167254678829198866e+00
-6.328105820556086769e+01,7.145621483562917930e+00
-6.315890088448609418e+01,5.058133883200079062e+00
-4.240854882882628374e+01,-1.853954204216357127e+01
-4.493310358559320150e+01,-1.819955533872260744e+01
-9.725423574728719700e+01,4.053659631707580502e+01
-1.217212859135018554e+01,-2.399651002610327666e+01
-4.375709017735078277e+01,-7.789902787055890343e+00
1.804326095901822313e+01,-2.191358891176652790e+01
-3.944928486854542626e+01,-1.846200933253992460e+01
-3.978106972319914547e+01,-1.217474728555787955e+01
-1.420625208073074397e+01,-9.298826352465335177e+00
-2.529989526022370327e+01,-2.380629866553945817e+01
6.793957449236442514e+00,-1.331466850676894609e+01
2.705675683551396915e+01,-9.072900081391329863e+00
-2.180609751163580512e+01,-1.928807368139829492e+01
-5.580037372002822238e+00,-1.457661601389888339e+01
-4.599027305696336754e+01,-1.337721084297772656e+01
-3.023736330702320174e+00,-2.168418988379447399e+01
-1.044518853996124896e+01,-1.379213998631630567e+01
3.733178885645215939e+00,-1.444038978919260252e+01
-4.699630776495803985e+01,-9.076085316699440853e+00
-4.559723279087849335e+01,-1.889693449853661278e+01
-5.784301975519190364e+01,-9.839145501066877131e+00
-3.650314620300419222e+01,-1.923814150092916719e+01
-7.840344486320613271e+01,1.176031005029105181e+01
-5.229159947824418708e+01,-7.018973748767502130e+00
-4.157774108252506551e+01,-6.037938779782540344e+00
-7.482802919446690737e+01,1.400239035006720734e+01
-5.215095231676312437e+01,-6.198803305439891886e+00
-6.469621517601910909e+01,7.574518554102508183e+00
1.284181544500694017e+01,-9.035593887496627730e+00
-6.221336881524950257e+01,5.577205176366399009e+00
6.040621229883641696e+00,-2.344550912257395581e+01
-1.475194129824022937e+01,-2.136844200741691324e+01
-1.276991377785753912e+01,-1.708907244535122416e+01
4.449234923899326510e+00,-1.117493441401326848e+01
1.632951793951331254e+01,-2.406490912593906017e+01
5.936306631594461436e+01,-7.167274954477546700e+00
-1.591646398920804373e+01,-9.544125346230307727e+00
-6.119690428816340955e+01,-6.157158758365562257e+00
-6.482848440834382586e+01,1.897443471732014997e+00
-4.937550543001558623e+01,-1.557105327932717032e+01
5.722264412438565095e+00,-2.471108929534319998e+01
-5.683261005973658797e+01,-1.055645795522651254e+00
-5.043153027385339726e+01,-5.505953633495940025e+00
-5.515786175070777375e+01,3.252070926524964989e+00
-4.022841021947455431e+01,-1.516237618301318513e+01
-1.946783762227462411e+00,-2.396563948947248690e+01
-6.187929434187469724e+01,6.163982600294801273e+00
-1.605139871867275758e+01,-1.096818794940832298e+01
-8.027248842470466172e+01,1.507936129982699569e+01
2.051745152584778609e+01,-2.024037673303841700e+01
4.170224537339768744e+01,-7.228429238743598439e+00
3.124301598260335044e+00,-2.126201553202335148e+01
-5.341646448090254751e+01,-7.181339655178037518e+00
-5.723549735674944117e+01,-4.628916547757334854e+00
-4.518309835621133175e+01,-1.127814330540389953e+01
-7.596859426734447140e+01,1.475246015649350007e+01
-5.031877851240277977e+01,-4.128515433574305504e+00
7.915056736389219694e+00,-3.105644399646747900e+01
-1.082664210174160146e+00,-2.138801139224179337e+01
-6.326292979160940888e+01,3.742715234624682363e+00
-7.837554936264898231e+01,1.384724125986302390e+01
-5.726301726502277489e+01,-3.182881280797859036e-01
-5.287088115709264002e+01,-9.659042148442265940e+00
-6.624085759129269491e+01,5.677147518150308159e+00
-8.843759047667208506e+01,2.631528661883162812e+01
-4.303549335977321277e+01,-2.204322983406425251e+01
1.021726578300983057e+01,-2.725563710984532761e+01
-1.377889133455950521e+01,-5.296441380176137415e+00
-1.816550144406364531e+00,-1.209523423279683740e+01
7.682997734027830461e+01,2.540204064584770904e+01
1.231262088519644804e+00,-2.277536012356346262e+01
-1.700886906555792777e+01,-8.511437003188845551e+00
-1.525945611074985386e+01,-2.488360038476150393e+01
-2.816203923673974785e+01,-2.310612507620494682e+01
2.866108683767840049e+01,-1.459035785754485737e+01
-1.809471715927180702e+00,-2.355823622915197646e+01
2.493727800169342146e+01,-1.843082225171892219e+01
-4.736188561450525469e+01,-1.409563237743710573e+01
-7.468731562322300022e+01,1.078136083229044040e+01
3.634915822623839432e+01,4.507500354086166894e+00
8.438301969980297912e+00,-2.500257522995383042e+01
-3.073021233393454565e+01,-9.373113382296638818e+00
-1.026761569746722635e+01,-1.097595129236659339e+01
-7.024952852656697999e+00,-1.085033234567324634e+01
3.987367021693377467e+01,-1.555927309037546635e+01
6.883334501310952191e+01,3.810064218896349608e+00
-1.961436697015649244e+01,-1.309360231214161452e+01
5.402188742284215550e+01,-1.457335518995430590e+01
-6.442715215326278155e+01,-3.660793332544448386e+00
-2.052362908535690167e+01,1.412355289060309005e+01
-1.364598782812453059e+01,-2.065604150933080874e+01
1.569331503884101409e+01,-1.827757071631785735e+01
9.710196964594118185e+00,-1.923249164770784958e+01
7.048292901168464653e+01,1.290238335057208907e+01
6.848483592798966413e+01,-2.760613184714691415e-01
5.028038766483859945e+01,-1.477918344136870399e+00
5.586256670861379803e+01,-1.300518730049588356e+01
-2.719794487206193878e+01,-1.232123321436885988e+01
-3.125821586169575639e+01,-1.879008772496227309e+01
-4.040428162883439001e+01,-5.247631592929157485e+00
5.430592736999420822e+01,-1.286085181495564278e+01
-8.392774960184891597e+01,2.287126687951148085e+01
1.199637912377558457e+00,-1.936369753179663533e+01
-1.640876107431488506e+01,-1.790244750965320009e+01
2.758893756401261044e+01,-1.277582150177112474e+01
-9.416810332651198934e+00,-3.003752426648132712e+01
-7.240120806817327725e+00,-1.212021096256080455e+01
3.302291961203364679e+01,-2.372945231573261893e+01
-1.633507603949884768e+01,-1.390048415252240410e+01
4.559565892571348655e+01,-1.844740642359581528e+01
-4.609162340231002730e+01,3.777854523551028798e+00
-9.845766227942982507e-01,-1.988639908039997906e+01
3.380121780692251576e+01,-1.687428756103793503e+01
2.857674374716468080e+01,-2.234629123832738529e+01
-1.725053902859570698e+01,-6.322030591118564580e+00
-1.246211275052986700e+01,-4.865507438502413073e+00
-1.389409167871044737e+01,-8.826531111142553954e+00
-5.115279720220825554e-01,-1.198194617880252366e+01
2.899322200440342456e+01,-1.468516712786080092e+01
-6.131347594016371971e+01,2.632453708383573066e+00
-7.854945184632124722e+01,1.654720051288816052e+01
-5.665324892363699405e+01,-3.700234148555150426e-01
-4.113055156256664624e+00,-1.607729999405738752e+01
-2.060407150716091706e+00,-1.173698306274522984e+01
4.108381087799231324e+01,-1.305698243593541541e+01
-7.998895239285244152e+00,-2.419758071396418586e+01
4.929204142653850340e+01,-4.429101833386609677e+00
-2.203925305923317168e+01,-1.342925046530023714e+01
7.052009526279928053e+00,-2.841719513523399243e+01
8.109710582468014906e+00,-3.056210976627276210e+01
1.427666670749483302e+01,-1.068167944898479682e+01
-4.242794086628930472e+01,-3.905851340417268336e+00
3.837190869250564162e+01,-1.042710860502532455e+01
-2.863801714616059968e+01,-9.057088331178917429e+00
3.946488804339539058e+01,-4.313930679370612253e+00
1.368626792809760495e+01,-8.914565280528867319e+00
1.758091088364529142e+01,-1.993675608026812540e+01
8.709512609916794190e+01,4.056649438000826535e+01
-3.575142824145643772e+01,-1.847559247056353371e+01
-2.878237189411612817e+01,-2.116709984115472665e+01
6.765484811227766215e+01,1.459626239640934386e+01
4.082831836781322110e-01,-2.884825349913698034e+01
-3.777893157642771627e+01,-1.199286244051587680e+01
7.338154378960363999e+01,2.387443207476351148e+01
-5.800296868540954165e+00,7.558017948749545800e-01
-6.077236139631897238e+00,-1.253319787203359015e+00
-4.707636687593165448e+01,-1.557704157661830457e+01
3.257992043900880219e+01,-9.150779208273943865e+00
-2.908515852560540793e+00,-1.358140281374799052e+01
3.168820092484583739e+01,-1.756518987314354874e+01
7.113243063798230992e+01,9.158202196089408886e+00
-1.224685751485342422e+01,-7.699241277458542143e+00
-6.308723321682847995e+01,5.676068485528098506e+00
-8.096799497204877127e+00,-1.639869026379533068e+01
6.379044664791800656e+00,-2.054242274808242286e+01
-1.948224536715966693e+01,-2.424697200388194673e+01
-3.406777189484990487e+01,-1.838487609256264221e+01
-6.512607647952955858e+01,8.456087508948693099e+00
2.414200733081841932e+01,-2.261184861039532379e+01
-6.375808025956939851e+00,-2.310491327321749466e+01
6.689935289576617095e+01,5.318135545240803452e+00
5.124358606476961597e+01,-5.734498771331447919e+00
7.595221661035962768e+01,1.638633057760662837e+01
-5.611488851208938478e+00,-9.161157569512095478e+00
1.338661349914634080e+01,-2.208377228724036456e+01
4.916210873590912200e+01,-5.992366488928218438e+00
-1.144710589646792620e+01,-2.872976962143811974e+01
-4.536275853250182877e+01,-1.345775477318939473e+01
4.242156479739536223e+01,-1.406909822135233412e+01
8.134903167587212991e-01,-1.634992523536400455e+01
1.807051011393701945e+00,-1.869643097517058905e+01
-5.517740817708178014e+01,-6.950456609987626599e+00
1.128103876928980220e+01,-2.331274703904905010e+01
-3.152901094097261492e+00,-1.444186616155218950e+01
-8.628962455080527505e+00,-1.835179908700408902e+01
9.271166315228601462e+00,-2.632866815605805755e+01
-1.317373007568401790e-02,-2.724717236357917827e+01
8.170851802147490517e+00,-1.907387962932925873e+01
-4.150267744365157085e+01,-1.561353799653022278e+01
-3.719576951562552303e+00,-1.162982837988729656e+01
-1.663089518891933238e+01,-1.937386826716146615e+01
-4.475389951722378967e+00,-1.790689638986244958e+01
4.331219088261973837e+01,-1.240322540226975256e+01
-1.538779367616564642e+01,-1.596183653703763028e+01
2.357679467065139178e+01,-2.006670840552865087e+01
-6.630040260045085176e+01,-3.270465284650994953e+00
-3.387076457747279079e+01,-1.621426611535095574e+01
2.878845218142800277e+01,-1.873135339181250458e+01
-5.548464139849474464e+01,-1.085931148504620403e+01
6.275942684428407858e+01,-6.468181380204792497e+00
1.234068510597945867e+01,-1.793223192486244244e+01
1.953389464779684914e+01,-1.297920537566718302e+01
1.163420123598477041e+01,-2.239677582879700424e+01
1.655873127650652421e+00,-2.662817592542246814e+01
4.361713485837002224e+01,-1.578092196214697474e+01
-6.104926023366297727e+01,2.230597895573825706e+00
3.260618308267982002e+01,-1.811198862849145286e+01
3.390373375468259098e+01,-1.152151841548395339e+01
-1.246798272792825557e+01,1.164968183280667802e+02
-2.583593253047162719e+01,-8.322028388260672926e+00
-6.951471249095314420e+01,9.684874082613998070e+00
-1.665577319465326767e+01,-1.266830550214015183e+01
1.543726952719828560e+01,-2.481209691226433378e+01
-4.609735156540640588e+01,-2.573581990703139796e-02
4.296181999233466797e+01,-1.711172987946139301e+01
-2.727056471537659021e+01,-2.459650439549951884e+01
-4.404126730464766837e+01,-9.135183015510961013e+00
2.095159250663518691e+01,-1.750836783809286956e+01
4.171680024102310824e+01,-1.341370161356280910e+01
3.615773194329065632e+01,-8.310791768829526305e+00
1.539317331611332307e+01,-1.030247383903576441e+01
5.698857647458598308e+01,-6.543115702298789138e+00
-3.227760538875194385e+01,-1.723281085732112672e+01
1.047154726066734298e+01,-2.488127228607610064e+01
4.867323408494507220e+01,-1.170378169631501919e+01
-1.245829886832414779e+01,-2.195772393086343044e+01
1.299482072140840572e+01,-1.953387404125939142e+01
-6.692013753993911962e+01,2.458570361346287925e+00
-1.009890157183363790e+01,-1.453864305268176338e+01
-1.359524782593666359e+01,-2.031020405252426286e+01
2.431894888153420098e+01,-7.606653353561450004e+00
1.381316711324744162e+01,-2.436357002902558833e+01
-3.587808938907745215e+01,-2.145985585335539625e+01
2.244370056976486438e+01,-8.894712935061466208e-01
-5.170978596481056400e+01,-1.158620130916506419e+01
-6.294318518788234229e+01,-3.794251993372697473e+00
7.996561322799455418e+00,-1.646270806847918777e+01
8.596561654018880461e+01,3.757674705685031569e+01
8.960572119837953764e+00,-2.391541762660920156e+01
3.178698049885192134e+01,-1.760021759197212532e+01
2.721888622007726521e+00,-2.352301132272365081e+01
-1.015375635482883077e+01,-2.193592336462503312e+01
2.744697080430905345e+01,-1.671837588049025669e+01
1.712998366584446330e+01,-2.570394214097612107e+01
-4.776522420185379758e+00,-2.139940912912843274e+01
1.939266969675567864e+01,-2.534434231917700231e+01
-4.181247645917083133e+01,-1.086463936395462859e+01
-3.273538134295427282e-01,-7.001847978605256984e+00
-1.358023978476344240e+01,-1.349910405029832461e+01
-1.852021813489760405e+01,1.648548551264678608e+01
-7.360944065873673026e+01,1.435214062035776195e+01
4.775227987508786853e+00,-2.295253428196430079e+01
6.523655960471387516e+01,8.227166402248622390e+00
1.250970490174311323e+01,-1.858165416695783634e+01
2.394066439022924708e+00,-1.425194396327050228e+01
-3.579130105860183875e+01,-4.463516550095692814e+00
-1.949329963855516112e+01,-1.072196662343819895e+01
-5.906565375928060746e+01,1.193803332419496144e+01
-3.040605366296924217e+01,9.142938645421088140e+00
1.419033134878103830e+01,-1.315112852894687201e+01
-6.907963991527914516e+01,1.476926827678472876e+01
3.191813040352930742e+01,-1.526040891279414602e+01
2.590220071508173660e+01,-1.675786537554203193e+01
-5.091457618628667348e+01,8.074525313667070492e+00
-1.646445982680095810e+01,-6.875365289083776865e+00
1.697441171746830690e+01,-2.764972907479135600e+01
3.728611538878770659e+01,-1.436431261980243335e+01
-1.562150862612593283e+00,-2.572725621328723378e+01
-4.222179783624295801e+00,-3.088951723650720282e+01
1.621870895725426820e+01,-1.501622053779224686e+01
-4.254319771505615799e-01,-7.526763408513135190e+00
-4.296646806851057221e+01,-1.652642762732759252e+01
-9.346561332696794011e+00,-2.148023930735204701e+01
-5.170796480064884548e+01,1.526810569946480234e+00
2.078934956675492884e+01,-1.624139098204900122e+01
1.849688798784179511e+01,-1.605772630685380520e+01
-1.058353608369742282e+01,-3.314619210963315465e-01
-2.514942757708785237e+01,-1.679390572946232751e+01
-1.098037088889402568e+01,-2.691858040816764230e+01
3.048443168529282588e+01,-1.963632383031140805e+01
-3.138568952107606691e+01,-1.952765577457439505e+01
-3.781867230682299663e+01,-5.606150009219492247e+00
-3.300127008995492162e+01,-2.449997269333185557e+01
-3.628145365109598686e+01,-5.651786703013244484e+00
-1.483325714381956928e+01,-2.555014113548665833e+01
2.001180642377374141e+01,-1.379517069268362839e+01
-9.617389707611557981e+00,-1.476763312145770612e+01
-1.295618927207833160e+01,1.076884432853934470e+01
-3.474389934764109711e+01,-1.559987922496604185e+01
-3.296268583273779917e+00,-2.410383979847654246e+01
-1.023360479973811898e+01,-2.134857962794809438e+01
-2.770993013879406419e+01,-1.259170608083217857e+01
-8.695634857289059383e+00,-2.240430181821425393e+01
-1.108773251015466599e+01,-9.602323705567970435e+00
-3.572825707577680987e+01,-7.341029910385113766e+00
1.922670631110738881e+01,-2.252342186466816187e+01
4.467108817003386179e+01,-1.409082310191078236e+01
1.302895748020997502e+01,-1.905872422827255619e+01
-2.222610072143562476e+01,-6.624595886802062239e+00
-3.514708646198323549e+01,-1.739914891253836160e+01
-3.973851470982799228e+00,-2.327090941341389652e+01
2.056659630666456451e+01,-7.825302121370264707e+00
-3.818125500669367511e+01,-4.811215115673284970e+00
-6.302085611100115159e+01,-1.084595259519411137e+01
-6.857266010639102660e+01,4.175865343282214245e-03
-3.037175364263672606e+01,-2.168749486872937382e+01
-1.575712917323687989e+01,-1.165929923999227391e+01
-5.825200935946384995e+00,-1.555060616567688214e+01
6.379824737613702723e+01,3.879316159302328870e+00
8.914926700408204852e+01,4.500659865322779751e+01
-4.229946903048131901e+01,-1.150447518766577915e+01
-6.498797064035150228e+00,-2.101166073288952774e+01
-2.032357949887740389e+01,-2.453968899080939181e+01
8.710599379168808554e+00,-2.859360087355637603e+01
-4.505908155981051522e+01,-1.268240580355832137e+01
5.538447835875456349e+01,-7.585001109749127224e+00
-1.292773966167017718e+01,-1.231134096641967446e+01
4.480122169342000582e+00,-8.536261836570625761e+00
-4.277674400441927816e+00,-2.262897066942809587e+01
6.257394110172312196e+01,7.364448805538406972e+00
-1.331932150657451075e+01,-1.355766661024432906e+01
-6.267802891916001329e+01,-4.156560443066308785e+00
-1.918540215171731589e+01,-1.213842115263736510e+01
1.253036042910150627e+01,-2.736602566616350174e+01
-1.338540573663726807e+00,-1.378338909215429986e+01
1.018368787959081256e+00,-1.754054878929152750e+01
3.926065788159289127e+01,-7.473323577083260005e+00
-9.710368159370819541e+00,-3.040014398713392652e+01
-3.061762966611710723e+01,-2.903222089957828267e+00
2.999336624284136121e+01,-1.194118593793584715e+01
-3.911337033585649436e+01,-3.377481538344904166e+00
-2.873292684385742746e+01,-4.139462017314690989e+00
6.655389851651060118e-01,-2.491984991982099373e+01
8.950486351413816877e+00,-1.293316241330810534e+01
8.385702903685580623e+01,3.270030907357129024e+01
-5.558042532790290835e+01,-1.161235707371814918e+01
5.504263733368536293e+01,-1.397205889443702453e+01
-3.758290538709368178e+01,-4.538435391798063101e+00
-3.934800045010026537e+01,-1.828986259950532656e+01
3.898960129788211759e+01,-7.217974427522521275e+00
-2.718353678860974298e+01,-1.068300621821390450e+01
4.330071548207020982e+01,-1.854380523916318424e+01
-7.668465539837056610e+01,1.088075562626016790e+01
-3.711328201899337387e+01,-1.129096910844374868e+01
3.789131363933634589e+01,-1.212962894610264541e+01
-6.506231113749346662e+01,7.640630462628532626e+00
-6.648652943869120868e+00,-1.958880614855661761e+01
1.297053838324682573e+01,-2.530152042478831476e+01
3.055482954127273487e+01,-9.906375449312294634e+00
4.158524957507110287e+01,-1.820949222317336336e+01
-2.906287246966521209e+01,-1.586791355232684708e+01
-4.224262971084726814e+01,-1.715244262395503583e+01
-4.445691625172756289e+01,-5.214111665878848001e+00
-4.941371326880317127e+01,4.715023956442201403e-01
-1.813081089255380007e+01,-1.303211497233323257e+01
-8.646712151738636010e+01,2.630405106576878538e+01
-1.917970273519064506e+01,-2.180958698211978586e+01
-9.623819470593536707e+00,-2.327444409770844302e+01
8.416648393300356190e+00,-1.536844451034225578e+01
5.732326917264014554e+01,-6.185640232962121843e+00
-3.523183449162285985e+00,-1.840439124124238290e+01
-2.110422621512388375e+01,9.487191499704968223e+00
4.123674950788090143e+01,-2.160521058070354883e+01
-4.306532912719609385e+01,-1.068373236051406927e+01
1.344495402641132742e+01,-1.849754858059773355e+01
6.156915077345959020e+01,-5.570072769334771579e+00
-7.260253212739914375e+01,1.830318215431977436e+01
-1.779758476342074047e+01,-2.440406540934830915e+01
-2.322956266906948741e+01,-2.290830385057217811e+01
2.806928598380602580e+01,-1.184244878961222547e+01
-3.161154589591082242e+01,-1.648045596830148796e+01
-2.234939998845488418e+01,-9.970814973794389857e+00
